Lon,Lat,Speciesrichness
-4.5,40.49479,NaN
-4.5,41.82327,NaN
-4.5,43.17993,NaN
-4.5,44.56747,286
-4.5,45.98897,43
-4.5,47.448,408
-4.5,48.94875,496
-4.5,50.49615,NaN
-4.5,52.09608,NaN
-4.5,53.75572,571
-4.5,55.48388,NaN
-4.5,57.29166,NaN
-4.5,59.19334,530
-4.5,61.20787,359
-4.5,63.36129,101
-4.5,65.69124,18
-4.5,68.25572,37
-4.5,71.15352,43
-4.5,74.58264,57
-4.5,79.11166,7
-3.5,-77.04822,NaN
-3.5,-73.09689,NaN
-3.5,-69.92046,69
-3.5,-67.17492,23
-3.5,-64.71517,25
-3.5,-62.46289,23
-3.5,-60.36995,17
-3.5,-58.40418,29
-3.5,-56.54284,24
-3.5,-54.7691,48
-3.5,-53.07012,26
-3.5,-51.43583,16
-3.5,-49.85814,25
-3.5,-48.33045,24
-3.5,-46.84729,28
-3.5,-45.40405,27
-3.5,-43.99682,26
-3.5,-42.62225,41
-3.5,-41.2774,28
-3.5,-39.95974,61
-3.5,-38.66701,42
-3.5,-37.39724,43
-3.5,-36.14864,34
-3.5,-34.91962,36
-3.5,-33.70876,53
-3.5,-32.51474,61
-3.5,-31.33638,32
-3.5,-30.17261,36
-3.5,-29.02243,33
-3.5,-27.88493,33
-3.5,-26.75926,33
-3.5,-25.64464,49
-3.5,-24.54034,36
-3.5,-23.44568,36
-3.5,-22.36001,36
-3.5,-21.28275,37
-3.5,-20.21333,36
-3.5,-19.1512,37
-3.5,-18.09588,49
-3.5,-17.04687,40
-3.5,-16.00372,40
-3.5,-14.96599,41
-3.5,-13.93326,40
-3.5,-12.90513,40
-3.5,-11.88122,39
-3.5,-10.86114,37
-3.5,-9.84453,37
-3.5,-8.83105,36
-3.5,-7.82034,38
-3.5,-6.81208,37
-3.5,-5.80593,37
-3.5,-4.80158,38
-3.5,-3.79871,38
-3.5,-2.797,64
-3.5,-1.79614,48
-3.5,-0.79584,41
-3.5,0.20423,68
-3.5,1.20435,55
-3.5,2.20485,60
-3.5,3.20602,127
-3.5,4.20816,239
-3.5,5.2116,NaN
-3.5,6.21665,NaN
-3.5,7.22362,NaN
-3.5,8.23284,NaN
-3.5,9.24464,NaN
-3.5,10.25936,NaN
-3.5,11.27734,NaN
-3.5,12.29894,NaN
-3.5,13.32453,NaN
-3.5,14.35449,NaN
-3.5,15.38921,NaN
-3.5,16.4291,NaN
-3.5,17.47459,NaN
-3.5,18.52613,NaN
-3.5,19.58417,NaN
-3.5,20.64921,NaN
-3.5,21.72177,NaN
-3.5,22.80239,NaN
-3.5,23.89166,NaN
-3.5,24.99018,NaN
-3.5,26.09861,NaN
-3.5,27.21765,NaN
-3.5,28.34806,NaN
-3.5,29.49063,NaN
-3.5,30.64625,NaN
-3.5,31.81585,NaN
-3.5,33.00047,NaN
-3.5,34.20122,NaN
-3.5,35.41933,439
-3.5,36.65617,NaN
-3.5,37.91321,NaN
-3.5,39.19213,NaN
-3.5,40.49479,NaN
-3.5,41.82327,NaN
-3.5,43.17993,NaN
-3.5,44.56747,348
-3.5,45.98897,299
-3.5,47.448,393
-3.5,48.94875,NaN
-3.5,50.49615,NaN
-3.5,52.09608,NaN
-3.5,53.75572,596
-3.5,55.48388,NaN
-3.5,57.29166,NaN
-3.5,59.19334,547
-3.5,61.20787,371
-3.5,63.36129,33
-3.5,65.69124,26
-3.5,68.25572,35
-3.5,71.15352,52
-3.5,74.58264,62
-3.5,79.11166,11
-2.5,-77.04822,NaN
-2.5,-73.09689,NaN
-2.5,-69.92046,30
-2.5,-67.17492,24
-2.5,-64.71517,28
-2.5,-62.46289,23
-2.5,-60.36995,25
-2.5,-58.40418,28
-2.5,-56.54284,55
-2.5,-54.7691,61
-2.5,-53.07012,22
-2.5,-51.43583,23
-2.5,-49.85814,23
-2.5,-48.33045,79
-2.5,-46.84729,27
-2.5,-45.40405,27
-2.5,-43.99682,28
-2.5,-42.62225,106
-2.5,-41.2774,28
-2.5,-39.95974,30
-2.5,-38.66701,32
-2.5,-37.39724,30
-2.5,-36.14864,52
-2.5,-34.91962,38
-2.5,-33.70876,35
-2.5,-32.51474,59
-2.5,-31.33638,37
-2.5,-30.17261,36
-2.5,-29.02243,57
-2.5,-27.88493,34
-2.5,-26.75926,33
-2.5,-25.64464,62
-2.5,-24.54034,36
-2.5,-23.44568,36
-2.5,-22.36001,36
-2.5,-21.28275,44
-2.5,-20.21333,36
-2.5,-19.1512,37
-2.5,-18.09588,38
-2.5,-17.04687,41
-2.5,-16.00372,40
-2.5,-14.96599,41
-2.5,-13.93326,39
-2.5,-12.90513,39
-2.5,-11.88122,39
-2.5,-10.86114,36
-2.5,-9.84453,39
-2.5,-8.83105,37
-2.5,-7.82034,38
-2.5,-6.81208,37
-2.5,-5.80593,37
-2.5,-4.80158,37
-2.5,-3.79871,37
-2.5,-2.797,42
-2.5,-1.79614,43
-2.5,-0.79584,48
-2.5,0.20423,68
-2.5,1.20435,50
-2.5,2.20485,60
-2.5,3.20602,130
-2.5,4.20816,187
-2.5,5.2116,NaN
-2.5,6.21665,NaN
-2.5,7.22362,NaN
-2.5,8.23284,NaN
-2.5,9.24464,NaN
-2.5,10.25936,NaN
-2.5,11.27734,NaN
-2.5,12.29894,NaN
-2.5,13.32453,NaN
-2.5,14.35449,NaN
-2.5,15.38921,NaN
-2.5,16.4291,NaN
-2.5,17.47459,NaN
-2.5,18.52613,NaN
-2.5,19.58417,NaN
-2.5,20.64921,NaN
-2.5,21.72177,NaN
-2.5,22.80239,NaN
-2.5,23.89166,NaN
-2.5,24.99018,NaN
-2.5,26.09861,NaN
-2.5,27.21765,NaN
-2.5,28.34806,NaN
-2.5,29.49063,NaN
-2.5,30.64625,NaN
-2.5,31.81585,NaN
-2.5,33.00047,NaN
-2.5,34.20122,NaN
-2.5,35.41933,374
-2.5,36.65617,NaN
-2.5,37.91321,NaN
-2.5,39.19213,NaN
-2.5,40.49479,NaN
-2.5,41.82327,NaN
-2.5,43.17993,NaN
-2.5,44.56747,329
-2.5,45.98897,283
-2.5,47.448,NaN
-2.5,48.94875,459
-2.5,50.49615,NaN
-2.5,52.09608,NaN
-2.5,53.75572,NaN
-2.5,55.48388,NaN
-2.5,57.29166,NaN
-2.5,59.19334,565
-2.5,61.20787,437
-2.5,63.36129,32
-2.5,65.69124,29
-2.5,68.25572,40
-2.5,71.15352,82
-2.5,74.58264,12
-2.5,79.11166,11
-1.5,-77.04822,NaN
-1.5,-73.09689,NaN
-1.5,-69.92046,48
-1.5,-67.17492,19
-1.5,-64.71517,20
-1.5,-62.46289,33
-1.5,-60.36995,26
-1.5,-58.40418,24
-1.5,-56.54284,31
-1.5,-54.7691,25
-1.5,-53.07012,23
-1.5,-51.43583,23
-1.5,-49.85814,24
-1.5,-48.33045,24
-1.5,-46.84729,27
-1.5,-45.40405,26
-1.5,-43.99682,107
-1.5,-42.62225,30
-1.5,-41.2774,29
-1.5,-39.95974,31
-1.5,-38.66701,29
-1.5,-37.39724,39
-1.5,-36.14864,36
-1.5,-34.91962,38
-1.5,-33.70876,51
-1.5,-32.51474,39
-1.5,-31.33638,65
-1.5,-30.17261,36
-1.5,-29.02243,34
-1.5,-27.88493,61
-1.5,-26.75926,33
-1.5,-25.64464,35
-1.5,-24.54034,36
-1.5,-23.44568,36
-1.5,-22.36001,36
-1.5,-21.28275,38
-1.5,-20.21333,35
-1.5,-19.1512,36
-1.5,-18.09588,37
-1.5,-17.04687,38
-1.5,-16.00372,40
-1.5,-14.96599,42
-1.5,-13.93326,54
-1.5,-12.90513,37
-1.5,-11.88122,36
-1.5,-10.86114,55
-1.5,-9.84453,36
-1.5,-8.83105,37
-1.5,-7.82034,63
-1.5,-6.81208,39
-1.5,-5.80593,112
-1.5,-4.80158,37
-1.5,-3.79871,38
-1.5,-2.797,38
-1.5,-1.79614,70
-1.5,-0.79584,42
-1.5,0.20423,53
-1.5,1.20435,52
-1.5,2.20485,61
-1.5,3.20602,51
-1.5,4.20816,180
-1.5,5.2116,NaN
-1.5,6.21665,NaN
-1.5,7.22362,NaN
-1.5,8.23284,NaN
-1.5,9.24464,NaN
-1.5,10.25936,NaN
-1.5,11.27734,NaN
-1.5,12.29894,NaN
-1.5,13.32453,NaN
-1.5,14.35449,NaN
-1.5,15.38921,NaN
-1.5,16.4291,NaN
-1.5,17.47459,NaN
-1.5,18.52613,NaN
-1.5,19.58417,NaN
-1.5,20.64921,NaN
-1.5,21.72177,NaN
-1.5,22.80239,NaN
-1.5,23.89166,NaN
-1.5,24.99018,NaN
-1.5,26.09861,NaN
-1.5,27.21765,NaN
-1.5,28.34806,NaN
-1.5,29.49063,NaN
-1.5,30.64625,NaN
-1.5,31.81585,NaN
-1.5,33.00047,NaN
-1.5,34.20122,NaN
-1.5,35.41933,NaN
-1.5,36.65617,329
-1.5,37.91321,NaN
-1.5,39.19213,NaN
-1.5,40.49479,NaN
-1.5,41.82327,NaN
-1.5,43.17993,NaN
-1.5,44.56747,414
-1.5,45.98897,350
-1.5,47.448,NaN
-1.5,48.94875,NaN
-1.5,50.49615,514
-1.5,52.09608,NaN
-1.5,53.75572,NaN
-1.5,55.48388,NaN
-1.5,57.29166,694
-1.5,59.19334,600
-1.5,61.20787,445
-1.5,63.36129,30
-1.5,65.69124,27
-1.5,68.25572,28
-1.5,71.15352,33
-1.5,74.58264,54
-1.5,79.11166,10
-0.5,-77.04822,NaN
-0.5,-73.09689,NaN
-0.5,-69.92046,NaN
-0.5,-67.17492,41
-0.5,-64.71517,23
-0.5,-62.46289,46
-0.5,-60.36995,37
-0.5,-58.40418,30
-0.5,-56.54284,20
-0.5,-54.7691,29
-0.5,-53.07012,27
-0.5,-51.43583,26
-0.5,-49.85814,29
-0.5,-48.33045,27
-0.5,-46.84729,38
-0.5,-45.40405,26
-0.5,-43.99682,27
-0.5,-42.62225,52
-0.5,-41.2774,31
-0.5,-39.95974,40
-0.5,-38.66701,31
-0.5,-37.39724,41
-0.5,-36.14864,36
-0.5,-34.91962,53
-0.5,-33.70876,36
-0.5,-32.51474,57
-0.5,-31.33638,38
-0.5,-30.17261,60
-0.5,-29.02243,34
-0.5,-27.88493,51
-0.5,-26.75926,35
-0.5,-25.64464,45
-0.5,-24.54034,35
-0.5,-23.44568,36
-0.5,-22.36001,38
-0.5,-21.28275,36
-0.5,-20.21333,35
-0.5,-19.1512,34
-0.5,-18.09588,36
-0.5,-17.04687,60
-0.5,-16.00372,38
-0.5,-14.96599,37
-0.5,-13.93326,37
-0.5,-12.90513,36
-0.5,-11.88122,36
-0.5,-10.86114,47
-0.5,-9.84453,36
-0.5,-8.83105,122
-0.5,-7.82034,39
-0.5,-6.81208,37
-0.5,-5.80593,136
-0.5,-4.80158,37
-0.5,-3.79871,40
-0.5,-2.797,51
-0.5,-1.79614,42
-0.5,-0.79584,45
-0.5,0.20423,0
-0.5,1.20435,47
-0.5,2.20485,47
-0.5,3.20602,59
-0.5,4.20816,258
-0.5,5.2116,NaN
-0.5,6.21665,NaN
-0.5,7.22362,NaN
-0.5,8.23284,NaN
-0.5,9.24464,NaN
-0.5,10.25936,NaN
-0.5,11.27734,NaN
-0.5,12.29894,NaN
-0.5,13.32453,NaN
-0.5,14.35449,NaN
-0.5,15.38921,NaN
-0.5,16.4291,NaN
-0.5,17.47459,NaN
-0.5,18.52613,NaN
-0.5,19.58417,NaN
-0.5,20.64921,NaN
-0.5,21.72177,NaN
-0.5,22.80239,NaN
-0.5,23.89166,NaN
-0.5,24.99018,NaN
-0.5,26.09861,NaN
-0.5,27.21765,NaN
-0.5,28.34806,NaN
-0.5,29.49063,NaN
-0.5,30.64625,NaN
-0.5,31.81585,NaN
-0.5,33.00047,NaN
-0.5,34.20122,NaN
-0.5,35.41933,NaN
-0.5,36.65617,186
-0.5,37.91321,NaN
-0.5,39.19213,NaN
-0.5,40.49479,NaN
-0.5,41.82327,NaN
-0.5,43.17993,NaN
-0.5,44.56747,NaN
-0.5,45.98897,NaN
-0.5,47.448,NaN
-0.5,48.94875,NaN
-0.5,50.49615,521
-0.5,52.09608,NaN
-0.5,53.75572,NaN
-0.5,55.48388,706
-0.5,57.29166,739
-0.5,59.19334,637
-0.5,61.20787,459
-0.5,63.36129,38
-0.5,65.69124,33
-0.5,68.25572,74
-0.5,71.15352,24
-0.5,74.58264,52
-0.5,79.11166,12
0.5,-77.04822,NaN
0.5,-73.09689,NaN
0.5,-69.92046,29
0.5,-67.17492,24
0.5,-64.71517,22
0.5,-62.46289,31
0.5,-60.36995,36
0.5,-58.40418,55
0.5,-56.54284,25
0.5,-54.7691,24
0.5,-53.07012,28
0.5,-51.43583,31
0.5,-49.85814,31
0.5,-48.33045,28
0.5,-46.84729,34
0.5,-45.40405,26
0.5,-43.99682,42
0.5,-42.62225,25
0.5,-41.2774,27
0.5,-39.95974,29
0.5,-38.66701,31
0.5,-37.39724,34
0.5,-36.14864,48
0.5,-34.91962,50
0.5,-33.70876,38
0.5,-32.51474,53
0.5,-31.33638,38
0.5,-30.17261,37
0.5,-29.02243,45
0.5,-27.88493,35
0.5,-26.75926,35
0.5,-25.64464,35
0.5,-24.54034,69
0.5,-23.44568,36
0.5,-22.36001,36
0.5,-21.28275,35
0.5,-20.21333,35
0.5,-19.1512,34
0.5,-18.09588,35
0.5,-17.04687,36
0.5,-16.00372,36
0.5,-14.96599,37
0.5,-13.93326,36
0.5,-12.90513,84
0.5,-11.88122,36
0.5,-10.86114,37
0.5,-9.84453,36
0.5,-8.83105,116
0.5,-7.82034,123
0.5,-6.81208,124
0.5,-5.80593,129
0.5,-4.80158,129
0.5,-3.79871,37
0.5,-2.797,43
0.5,-1.79614,46
0.5,-0.79584,47
0.5,0.20423,55
0.5,1.20435,56
0.5,2.20485,80
0.5,3.20602,77
0.5,4.20816,324
0.5,5.2116,486
0.5,6.21665,NaN
0.5,7.22362,NaN
0.5,8.23284,NaN
0.5,9.24464,NaN
0.5,10.25936,NaN
0.5,11.27734,NaN
0.5,12.29894,NaN
0.5,13.32453,NaN
0.5,14.35449,NaN
0.5,15.38921,NaN
0.5,16.4291,NaN
0.5,17.47459,NaN
0.5,18.52613,NaN
0.5,19.58417,NaN
0.5,20.64921,NaN
0.5,21.72177,NaN
0.5,22.80239,NaN
0.5,23.89166,NaN
0.5,24.99018,NaN
0.5,26.09861,NaN
0.5,27.21765,NaN
0.5,28.34806,NaN
0.5,29.49063,NaN
0.5,30.64625,NaN
0.5,31.81585,NaN
0.5,33.00047,NaN
0.5,34.20122,NaN
0.5,35.41933,NaN
0.5,36.65617,291
0.5,37.91321,329
0.5,39.19213,508
0.5,40.49479,NaN
0.5,41.82327,NaN
0.5,43.17993,NaN
0.5,44.56747,NaN
0.5,45.98897,NaN
0.5,47.448,NaN
0.5,48.94875,NaN
0.5,50.49615,526
0.5,52.09608,NaN
0.5,53.75572,638
0.5,55.48388,715
0.5,57.29166,892
0.5,59.19334,647
0.5,61.20787,469
0.5,63.36129,37
0.5,65.69124,31
0.5,68.25572,28
0.5,71.15352,80
0.5,74.58264,58
0.5,79.11166,12
1.5,-77.04822,NaN
1.5,-73.09689,NaN
1.5,-69.92046,19
1.5,-67.17492,19
1.5,-64.71517,18
1.5,-62.46289,32
1.5,-60.36995,35
1.5,-58.40418,24
1.5,-56.54284,25
1.5,-54.7691,79
1.5,-53.07012,24
1.5,-51.43583,33
1.5,-49.85814,29
1.5,-48.33045,24
1.5,-46.84729,28
1.5,-45.40405,32
1.5,-43.99682,35
1.5,-42.62225,84
1.5,-41.2774,85
1.5,-39.95974,60
1.5,-38.66701,48
1.5,-37.39724,30
1.5,-36.14864,39
1.5,-34.91962,36
1.5,-33.70876,51
1.5,-32.51474,58
1.5,-31.33638,38
1.5,-30.17261,38
1.5,-29.02243,62
1.5,-27.88493,78
1.5,-26.75926,65
1.5,-25.64464,35
1.5,-24.54034,36
1.5,-23.44568,35
1.5,-22.36001,36
1.5,-21.28275,36
1.5,-20.21333,35
1.5,-19.1512,34
1.5,-18.09588,36
1.5,-17.04687,36
1.5,-16.00372,36
1.5,-14.96599,37
1.5,-13.93326,52
1.5,-12.90513,39
1.5,-11.88122,37
1.5,-10.86114,38
1.5,-9.84453,36
1.5,-8.83105,36
1.5,-7.82034,130
1.5,-6.81208,38
1.5,-5.80593,86
1.5,-4.80158,138
1.5,-3.79871,139
1.5,-2.797,140
1.5,-1.79614,141
1.5,-0.79584,143
1.5,0.20423,147
1.5,1.20435,148
1.5,2.20485,48
1.5,3.20602,55
1.5,4.20816,76
1.5,5.2116,478
1.5,6.21665,NaN
1.5,7.22362,NaN
1.5,8.23284,NaN
1.5,9.24464,NaN
1.5,10.25936,NaN
1.5,11.27734,NaN
1.5,12.29894,NaN
1.5,13.32453,NaN
1.5,14.35449,NaN
1.5,15.38921,NaN
1.5,16.4291,NaN
1.5,17.47459,NaN
1.5,18.52613,NaN
1.5,19.58417,NaN
1.5,20.64921,NaN
1.5,21.72177,NaN
1.5,22.80239,NaN
1.5,23.89166,NaN
1.5,24.99018,NaN
1.5,26.09861,NaN
1.5,27.21765,NaN
1.5,28.34806,NaN
1.5,29.49063,NaN
1.5,30.64625,NaN
1.5,31.81585,NaN
1.5,33.00047,NaN
1.5,34.20122,NaN
1.5,35.41933,NaN
1.5,36.65617,293
1.5,37.91321,194
1.5,39.19213,NaN
1.5,40.49479,327
1.5,41.82327,NaN
1.5,43.17993,NaN
1.5,44.56747,NaN
1.5,45.98897,NaN
1.5,47.448,NaN
1.5,48.94875,NaN
1.5,50.49615,NaN
1.5,52.09608,NaN
1.5,53.75572,635
1.5,55.48388,714
1.5,57.29166,817
1.5,59.19334,640
1.5,61.20787,472
1.5,63.36129,39
1.5,65.69124,33
1.5,68.25572,29
1.5,71.15352,25
1.5,74.58264,24
1.5,79.11166,12
2.5,-77.04822,NaN
2.5,-73.09689,NaN
2.5,-69.92046,32
2.5,-67.17492,17
2.5,-64.71517,38
2.5,-62.46289,22
2.5,-60.36995,82
2.5,-58.40418,23
2.5,-56.54284,24
2.5,-54.7691,125
2.5,-53.07012,100
2.5,-51.43583,22
2.5,-49.85814,44
2.5,-48.33045,43
2.5,-46.84729,39
2.5,-45.40405,27
2.5,-43.99682,29
2.5,-42.62225,29
2.5,-41.2774,101
2.5,-39.95974,30
2.5,-38.66701,32
2.5,-37.39724,32
2.5,-36.14864,35
2.5,-34.91962,46
2.5,-33.70876,59
2.5,-32.51474,59
2.5,-31.33638,41
2.5,-30.17261,64
2.5,-29.02243,66
2.5,-27.88493,34
2.5,-26.75926,53
2.5,-25.64464,35
2.5,-24.54034,36
2.5,-23.44568,36
2.5,-22.36001,36
2.5,-21.28275,35
2.5,-20.21333,39
2.5,-19.1512,34
2.5,-18.09588,35
2.5,-17.04687,36
2.5,-16.00372,50
2.5,-14.96599,37
2.5,-13.93326,36
2.5,-12.90513,36
2.5,-11.88122,36
2.5,-10.86114,36
2.5,-9.84453,36
2.5,-8.83105,36
2.5,-7.82034,37
2.5,-6.81208,37
2.5,-5.80593,38
2.5,-4.80158,37
2.5,-3.79871,55
2.5,-2.797,40
2.5,-1.79614,42
2.5,-0.79584,53
2.5,0.20423,56
2.5,1.20435,75
2.5,2.20485,61
2.5,3.20602,64
2.5,4.20816,51
2.5,5.2116,474
2.5,6.21665,NaN
2.5,7.22362,NaN
2.5,8.23284,NaN
2.5,9.24464,NaN
2.5,10.25936,NaN
2.5,11.27734,NaN
2.5,12.29894,NaN
2.5,13.32453,NaN
2.5,14.35449,NaN
2.5,15.38921,NaN
2.5,16.4291,NaN
2.5,17.47459,NaN
2.5,18.52613,NaN
2.5,19.58417,NaN
2.5,20.64921,NaN
2.5,21.72177,NaN
2.5,22.80239,NaN
2.5,23.89166,NaN
2.5,24.99018,NaN
2.5,26.09861,NaN
2.5,27.21765,NaN
2.5,28.34806,NaN
2.5,29.49063,NaN
2.5,30.64625,NaN
2.5,31.81585,NaN
2.5,33.00047,NaN
2.5,34.20122,NaN
2.5,35.41933,NaN
2.5,36.65617,NaN
2.5,37.91321,150
2.5,39.19213,368
2.5,40.49479,561
2.5,41.82327,NaN
2.5,43.17993,NaN
2.5,44.56747,NaN
2.5,45.98897,NaN
2.5,47.448,NaN
2.5,48.94875,NaN
2.5,50.49615,NaN
2.5,52.09608,577
2.5,53.75572,629
2.5,55.48388,706
2.5,57.29166,746
2.5,59.19334,627
2.5,61.20787,467
2.5,63.36129,42
2.5,65.69124,35
2.5,68.25572,32
2.5,71.15352,34
2.5,74.58264,32
2.5,79.11166,158
3.5,-77.04822,NaN
3.5,-73.09689,NaN
3.5,-69.92046,36
3.5,-67.17492,16
3.5,-64.71517,10
3.5,-62.46289,21
3.5,-60.36995,33
3.5,-58.40418,24
3.5,-56.54284,24
3.5,-54.7691,94
3.5,-53.07012,113
3.5,-51.43583,27
3.5,-49.85814,38
3.5,-48.33045,25
3.5,-46.84729,39
3.5,-45.40405,36
3.5,-43.99682,27
3.5,-42.62225,29
3.5,-41.2774,29
3.5,-39.95974,31
3.5,-38.66701,31
3.5,-37.39724,45
3.5,-36.14864,38
3.5,-34.91962,31
3.5,-33.70876,44
3.5,-32.51474,33
3.5,-31.33638,38
3.5,-30.17261,35
3.5,-29.02243,36
3.5,-27.88493,34
3.5,-26.75926,36
3.5,-25.64464,38
3.5,-24.54034,41
3.5,-23.44568,36
3.5,-22.36001,40
3.5,-21.28275,50
3.5,-20.21333,36
3.5,-19.1512,37
3.5,-18.09588,35
3.5,-17.04687,36
3.5,-16.00372,37
3.5,-14.96599,51
3.5,-13.93326,37
3.5,-12.90513,36
3.5,-11.88122,37
3.5,-10.86114,36
3.5,-9.84453,38
3.5,-8.83105,37
3.5,-7.82034,39
3.5,-6.81208,38
3.5,-5.80593,38
3.5,-4.80158,39
3.5,-3.79871,54
3.5,-2.797,41
3.5,-1.79614,44
3.5,-0.79584,56
3.5,0.20423,85
3.5,1.20435,49
3.5,2.20485,86
3.5,3.20602,47
3.5,4.20816,86
3.5,5.2116,468
3.5,6.21665,NaN
3.5,7.22362,NaN
3.5,8.23284,NaN
3.5,9.24464,NaN
3.5,10.25936,NaN
3.5,11.27734,NaN
3.5,12.29894,NaN
3.5,13.32453,NaN
3.5,14.35449,NaN
3.5,15.38921,NaN
3.5,16.4291,NaN
3.5,17.47459,NaN
3.5,18.52613,NaN
3.5,19.58417,NaN
3.5,20.64921,NaN
3.5,21.72177,NaN
3.5,22.80239,NaN
3.5,23.89166,NaN
3.5,24.99018,NaN
3.5,26.09861,NaN
3.5,27.21765,NaN
3.5,28.34806,NaN
3.5,29.49063,NaN
3.5,30.64625,NaN
3.5,31.81585,NaN
3.5,33.00047,NaN
3.5,34.20122,NaN
3.5,35.41933,NaN
3.5,36.65617,NaN
3.5,37.91321,159
3.5,39.19213,454
3.5,40.49479,758
3.5,41.82327,432
3.5,43.17993,NaN
3.5,44.56747,NaN
3.5,45.98897,NaN
3.5,47.448,NaN
3.5,48.94875,NaN
3.5,50.49615,NaN
3.5,52.09608,578
3.5,53.75572,622
3.5,55.48388,697
3.5,57.29166,678
3.5,59.19334,610
3.5,61.20787,455
3.5,63.36129,309
3.5,65.69124,20
3.5,68.25572,17
3.5,71.15352,43
3.5,74.58264,9
3.5,79.11166,123
4.5,-77.04822,NaN
4.5,-73.09689,NaN
4.5,-69.92046,28
4.5,-67.17492,17
4.5,-64.71517,20
4.5,-62.46289,22
4.5,-60.36995,24
4.5,-58.40418,33
4.5,-56.54284,23
4.5,-54.7691,63
4.5,-53.07012,130
4.5,-51.43583,16
4.5,-49.85814,23
4.5,-48.33045,26
4.5,-46.84729,26
4.5,-45.40405,27
4.5,-43.99682,27
4.5,-42.62225,27
4.5,-41.2774,30
4.5,-39.95974,31
4.5,-38.66701,32
4.5,-37.39724,36
4.5,-36.14864,43
4.5,-34.91962,51
4.5,-33.70876,52
4.5,-32.51474,38
4.5,-31.33638,41
4.5,-30.17261,53
4.5,-29.02243,35
4.5,-27.88493,33
4.5,-26.75926,66
4.5,-25.64464,69
4.5,-24.54034,68
4.5,-23.44568,38
4.5,-22.36001,60
4.5,-21.28275,36
4.5,-20.21333,35
4.5,-19.1512,34
4.5,-18.09588,39
4.5,-17.04687,41
4.5,-16.00372,37
4.5,-14.96599,37
4.5,-13.93326,66
4.5,-12.90513,40
4.5,-11.88122,38
4.5,-10.86114,37
4.5,-9.84453,37
4.5,-8.83105,37
4.5,-7.82034,40
4.5,-6.81208,52
4.5,-5.80593,41
4.5,-4.80158,40
4.5,-3.79871,60
4.5,-2.797,46
4.5,-1.79614,51
4.5,-0.79584,125
4.5,0.20423,129
4.5,1.20435,49
4.5,2.20485,51
4.5,3.20602,55
4.5,4.20816,470
4.5,5.2116,462
4.5,6.21665,NaN
4.5,7.22362,NaN
4.5,8.23284,NaN
4.5,9.24464,NaN
4.5,10.25936,NaN
4.5,11.27734,NaN
4.5,12.29894,NaN
4.5,13.32453,NaN
4.5,14.35449,NaN
4.5,15.38921,NaN
4.5,16.4291,NaN
4.5,17.47459,NaN
4.5,18.52613,NaN
4.5,19.58417,NaN
4.5,20.64921,NaN
4.5,21.72177,NaN
4.5,22.80239,NaN
4.5,23.89166,NaN
4.5,24.99018,NaN
4.5,26.09861,NaN
4.5,27.21765,NaN
4.5,28.34806,NaN
4.5,29.49063,NaN
4.5,30.64625,NaN
4.5,31.81585,NaN
4.5,33.00047,NaN
4.5,34.20122,NaN
4.5,35.41933,NaN
4.5,36.65617,NaN
4.5,37.91321,145
4.5,39.19213,552
4.5,40.49479,404
4.5,41.82327,168
4.5,43.17993,493
4.5,44.56747,NaN
4.5,45.98897,NaN
4.5,47.448,NaN
4.5,48.94875,NaN
4.5,50.49615,NaN
4.5,52.09608,NaN
4.5,53.75572,614
4.5,55.48388,677
4.5,57.29166,824
4.5,59.19334,596
4.5,61.20787,439
4.5,63.36129,247
4.5,65.69124,30
4.5,68.25572,25
4.5,71.15352,22
4.5,74.58264,18
4.5,79.11166,90
5.5,-77.04822,NaN
5.5,-73.09689,NaN
5.5,-69.92046,43
5.5,-67.17492,20
5.5,-64.71517,21
5.5,-62.46289,22
5.5,-60.36995,26
5.5,-58.40418,34
5.5,-56.54284,32
5.5,-54.7691,30
5.5,-53.07012,74
5.5,-51.43583,68
5.5,-49.85814,15
5.5,-48.33045,24
5.5,-46.84729,45
5.5,-45.40405,27
5.5,-43.99682,29
5.5,-42.62225,31
5.5,-41.2774,29
5.5,-39.95974,29
5.5,-38.66701,31
5.5,-37.39724,53
5.5,-36.14864,34
5.5,-34.91962,37
5.5,-33.70876,75
5.5,-32.51474,64
5.5,-31.33638,39
5.5,-30.17261,65
5.5,-29.02243,36
5.5,-27.88493,35
5.5,-26.75926,61
5.5,-25.64464,62
5.5,-24.54034,64
5.5,-23.44568,37
5.5,-22.36001,61
5.5,-21.28275,64
5.5,-20.21333,54
5.5,-19.1512,36
5.5,-18.09588,35
5.5,-17.04687,38
5.5,-16.00372,45
5.5,-14.96599,38
5.5,-13.93326,56
5.5,-12.90513,37
5.5,-11.88122,38
5.5,-10.86114,38
5.5,-9.84453,38
5.5,-8.83105,50
5.5,-7.82034,42
5.5,-6.81208,42
5.5,-5.80593,51
5.5,-4.80158,44
5.5,-3.79871,43
5.5,-2.797,55
5.5,-1.79614,350
5.5,-0.79584,347
5.5,0.20423,349
5.5,1.20435,140
5.5,2.20485,71
5.5,3.20602,446
5.5,4.20816,476
5.5,5.2116,NaN
5.5,6.21665,NaN
5.5,7.22362,NaN
5.5,8.23284,NaN
5.5,9.24464,NaN
5.5,10.25936,NaN
5.5,11.27734,NaN
5.5,12.29894,NaN
5.5,13.32453,NaN
5.5,14.35449,NaN
5.5,15.38921,NaN
5.5,16.4291,NaN
